"job_title_short","month_posted","skills","skill_pct"
"Senior Data Scientist","2022-12-01","power bi","6.03"
"Senior Data Scientist","2022-12-01","tableau","13.79"
"Senior Data Scientist","2022-12-01","sas","12.93"
"Senior Data Scientist","2022-12-01","git","6.90"
"Senior Data Scientist","2022-12-01","outlook","0.86"
"Senior Data Scientist","2022-12-01","linux","2.59"
"Senior Data Scientist","2022-12-01","looker","7.76"
"Senior Data Scientist","2022-12-01","mysql","3.45"
"Senior Data Scientist","2022-12-01","snowflake","3.45"
"Senior Data Scientist","2023-01-01","terraform","0.47"
"Senior Data Scientist","2023-01-01","azure","14.81"
"Senior Data Scientist","2023-01-01","sap","1.69"
"Senior Data Scientist","2023-01-01","vmware","0.09"
"Senior Data Scientist","2023-01-01","qlik","1.33"
"Senior Data Scientist","2023-01-01","powerpoint","2.98"
"Senior Data Scientist","2023-01-01","databricks","4.71"
"Senior Data Scientist","2023-01-01","sql server","2.79"
"Senior Data Scientist","2023-01-01","sas","9.88"
"Senior Data Scientist","2023-01-01","outlook","0.56"
"Senior Data Scientist","2023-01-01","looker","3.81"
"Senior Data Scientist","2023-01-01","spss","1.78"
"Senior Data Scientist","2023-01-01","mysql","2.19"
"Senior Data Scientist","2023-01-01","aws","20.48"
"Senior Data Scientist","2023-01-01","alteryx","1.05"
"Senior Data Scientist","2023-01-01","dax","0.26"
"Senior Data Scientist","2023-01-01","power bi","6.86"
"Senior Data Scientist","2023-01-01","git","8.64"
"Senior Data Scientist","2023-01-01","vba","0.92"
"Senior Data Scientist","2023-01-01","redshift","2.87"
"Senior Data Scientist","2023-01-01","jenkins","1.50"
"Senior Data Scientist","2023-01-01","tableau","15.77"
"Senior Data Scientist","2023-01-01","powershell","0.11"
"Senior Data Scientist","2023-01-01","oracle","3.09"
"Senior Data Scientist","2023-01-01","excel","9.41"
"Senior Data Scientist","2023-01-01","kubernetes","4.31"
"Senior Data Scientist","2023-01-01","typescript","0.09"
"Senior Data Scientist","2023-01-01","windows","1.99"
"Senior Data Scientist","2023-01-01","docker","6.47"
"Senior Data Scientist","2023-01-01","snowflake","4.71"
"Senior Data Scientist","2023-01-01","linux","3.64"
"Senior Data Scientist","2023-01-01","flow","3.73"
"Senior Data Scientist","2023-01-01","c#","1.35"
"Senior Data Scientist","2023-01-01","react","0.43"
"Senior Data Scientist","2023-01-01","github","2.74"
"Senior Data Scientist","2023-01-01","gcp","6.90"
"Senior Data Scientist","2023-01-01","c++","4.01"
"Senior Data Scientist","2023-01-01","ansible","0.11"
"Senior Data Scientist","2023-01-01","scikit-learn","7.95"
"Senior Data Scientist","2023-01-01","spark","19.65"
"Senior Data Scientist","2023-01-01","jira","2.06"
"Senior Data Scientist","2023-01-01","bash","1.03"
"Senior Data Scientist","2023-01-01","pytorch","10.37"
"Senior Data Scientist","2023-01-01","javascript","2.21"
"Senior Data Scientist","2023-01-01","keras","6.26"
"Senior Data Scientist","2023-01-01","go","5.61"
"Senior Data Scientist","2023-01-01","pandas","10.03"
"Senior Data Scientist","2023-01-01","sas","9.88"
"Senior Data Scientist","2023-01-01","tensorflow","13.16"
"Senior Data Scientist","2023-01-01","r","36.88"
"Senior Data Scientist","2023-01-01","java","8.44"
"Senior Data Scientist","2023-01-01","kafka","2.74"
"Senior Data Scientist","2023-01-01","numpy","6.56"
"Senior Data Scientist","2023-01-01","scala","8.04"
"Senior Data Scientist","2023-01-01","nosql","5.08"
"Senior Data Scientist","2023-01-01","hadoop","10.01"
"Senior Data Scientist","2023-01-01","python","71.39"
"Senior Data Scientist","2023-01-01","pyspark","5.27"
"Senior Data Scientist","2023-01-01","sql","52.67"
"Senior Data Scientist","2023-01-01","airflow","4.18"
"Senior Data Scientist","2023-01-01","word","3.13"
"Senior Data Scientist","2023-02-01","sas","9.05"
"Senior Data Scientist","2023-02-01","gcp","6.11"
"Senior Data Scientist","2023-02-01","docker","5.91"
"Senior Data Scientist","2023-02-01","sas","9.05"
"Senior Data Scientist","2023-02-01","powershell","0.10"
"Senior Data Scientist","2023-02-01","oracle","2.84"
"Senior Data Scientist","2023-02-01","terraform","0.47"
"Senior Data Scientist","2023-02-01","go","5.04"
"Senior Data Scientist","2023-02-01","word","3.24"
"Senior Data Scientist","2023-02-01","spss","1.23"
"Senior Data Scientist","2023-02-01","looker","4.27"
"Senior Data Scientist","2023-02-01","windows","1.84"
"Senior Data Scientist","2023-02-01","kafka","2.94"
"Senior Data Scientist","2023-02-01","pandas","10.38"
"Senior Data Scientist","2023-02-01","python","72.30"
"Senior Data Scientist","2023-02-01","power bi","6.51"
"Senior Data Scientist","2023-02-01","ansible","0.13"
"Senior Data Scientist","2023-02-01","pyspark","5.54"
"Senior Data Scientist","2023-02-01","jenkins","1.30"
"Senior Data Scientist","2023-02-01","vmware","0.07"
"Senior Data Scientist","2023-02-01","scikit-learn","8.58"
"Senior Data Scientist","2023-02-01","redshift","2.24"
"Senior Data Scientist","2023-02-01","github","2.84"
"Senior Data Scientist","2023-02-01","kubernetes","3.20"
"Senior Data Scientist","2023-02-01","azure","12.98"
"Senior Data Scientist","2023-02-01","hadoop","9.81"
"Senior Data Scientist","2023-02-01","c#","1.74"
"Senior Data Scientist","2023-02-01","dax","0.20"
"Senior Data Scientist","2023-02-01","spark","19.16"
"Senior Data Scientist","2023-02-01","java","7.24"
"Senior Data Scientist","2023-02-01","react","0.37"
"Senior Data Scientist","2023-02-01","flow","3.30"
"Senior Data Scientist","2023-02-01","airflow","4.27"
"Senior Data Scientist","2023-02-01","qlik","1.67"
"Senior Data Scientist","2023-02-01","powerpoint","3.47"
"Senior Data Scientist","2023-02-01","tableau","17.89"
"Senior Data Scientist","2023-02-01","linux","3.17"
"Senior Data Scientist","2023-02-01","sql server","1.94"
"Senior Data Scientist","2023-02-01","nosql","4.71"
"Senior Data Scientist","2023-02-01","jira","2.37"
"Senior Data Scientist","2023-02-01","tensorflow","13.32"
"Senior Data Scientist","2023-02-01","c++","4.04"
"Senior Data Scientist","2023-02-01","bash","0.97"
"Senior Data Scientist","2023-02-01","sql","50.70"
"Senior Data Scientist","2023-02-01","sap","1.87"
"Senior Data Scientist","2023-02-01","alteryx","0.93"
"Senior Data Scientist","2023-02-01","pytorch","10.48"
"Senior Data Scientist","2023-02-01","excel","10.21"
"Senior Data Scientist","2023-02-01","outlook","1.27"
"Senior Data Scientist","2023-02-01","r","36.05"
"Senior Data Scientist","2023-02-01","typescript","0.07"
"Senior Data Scientist","2023-02-01","snowflake","5.67"
"Senior Data Scientist","2023-02-01","javascript","1.60"
"Senior Data Scientist","2023-02-01","aws","18.72"
"Senior Data Scientist","2023-02-01","mysql","2.34"
"Senior Data Scientist","2023-02-01","keras","5.51"
"Senior Data Scientist","2023-02-01","git","8.54"
"Senior Data Scientist","2023-02-01","numpy","6.48"
"Senior Data Scientist","2023-02-01","vba","0.57"
"Senior Data Scientist","2023-02-01","databricks","5.51"
"Senior Data Scientist","2023-02-01","scala","8.78"
"Senior Data Scientist","2023-03-01","redshift","2.42"
"Senior Data Scientist","2023-03-01","vba","0.50"
"Senior Data Scientist","2023-03-01","gcp","6.82"
"Senior Data Scientist","2023-03-01","python","74.03"
"Senior Data Scientist","2023-03-01","github","2.38"
"Senior Data Scientist","2023-03-01","r","37.22"
"Senior Data Scientist","2023-03-01","sql server","2.45"
"Senior Data Scientist","2023-03-01","java","11.89"
"Senior Data Scientist","2023-03-01","tensorflow","13.87"
"Senior Data Scientist","2023-03-01","typescript","0.13"
"Senior Data Scientist","2023-03-01","databricks","5.84"
"Senior Data Scientist","2023-03-01","numpy","5.81"
"Senior Data Scientist","2023-03-01","sas","10.61"
"Senior Data Scientist","2023-03-01","pandas","9.37"
"Senior Data Scientist","2023-03-01","windows","1.68"
"Senior Data Scientist","2023-03-01","looker","3.26"
"Senior Data Scientist","2023-03-01","spss","1.78"
"Senior Data Scientist","2023-03-01","go","6.62"
"Senior Data Scientist","2023-03-01","sas","10.61"
"Senior Data Scientist","2023-03-01","terraform","0.64"
"Senior Data Scientist","2023-03-01","oracle","3.43"
"Senior Data Scientist","2023-03-01","powershell","0.17"
"Senior Data Scientist","2023-03-01","scala","9.64"
"Senior Data Scientist","2023-03-01","docker","5.95"
"Senior Data Scientist","2023-03-01","keras","5.48"
"Senior Data Scientist","2023-03-01","mysql","2.05"
"Senior Data Scientist","2023-03-01","aws","19.99"
"Senior Data Scientist","2023-03-01","javascript","2.65"
"Senior Data Scientist","2023-03-01","snowflake","6.32"
"Senior Data Scientist","2023-03-01","excel","8.46"
"Senior Data Scientist","2023-03-01","pytorch","11.25"
"Senior Data Scientist","2023-03-01","alteryx","1.24"
"Senior Data Scientist","2023-03-01","sap","1.51"
"Senior Data Scientist","2023-03-01","word","2.32"
"Senior Data Scientist","2023-03-01","sql","50.55"
"Senior Data Scientist","2023-03-01","bash","0.91"
"Senior Data Scientist","2023-03-01","outlook","0.60"
"Senior Data Scientist","2023-03-01","nosql","4.43"
"Senior Data Scientist","2023-03-01","jira","2.52"
"Senior Data Scientist","2023-03-01","linux","3.33"
"Senior Data Scientist","2023-03-01","powerpoint","2.69"
"Senior Data Scientist","2023-03-01","tableau","16.43"
"Senior Data Scientist","2023-03-01","qlik","1.68"
"Senior Data Scientist","2023-03-01","airflow","3.96"
"Senior Data Scientist","2023-03-01","flow","3.96"
"Senior Data Scientist","2023-03-01","spark","19.58"
"Senior Data Scientist","2023-03-01","dax","0.24"
"Senior Data Scientist","2023-03-01","c#","1.95"
"Senior Data Scientist","2023-03-01","azure","15.12"
"Senior Data Scientist","2023-03-01","hadoop","10.95"
"Senior Data Scientist","2023-03-01","scikit-learn","8.50"
"Senior Data Scientist","2023-03-01","kubernetes","3.33"
"Senior Data Scientist","2023-03-01","jenkins","1.21"
"Senior Data Scientist","2023-03-01","vmware","0.03"
"Senior Data Scientist","2023-03-01","pyspark","5.84"
"Senior Data Scientist","2023-03-01","ansible","0.17"
"Senior Data Scientist","2023-03-01","power bi","6.72"
"Senior Data Scientist","2023-03-01","git","7.59"
"Senior Data Scientist","2023-03-01","c++","4.13"
"Senior Data Scientist","2023-03-01","react","0.60"
"Senior Data Scientist","2023-03-01","kafka","2.69"
"Senior Data Scientist","2023-04-01","databricks","6.12"
"Senior Data Scientist","2023-04-01","azure","14.72"
"Senior Data Scientist","2023-04-01","airflow","3.86"
"Senior Data Scientist","2023-04-01","qlik","1.93"
"Senior Data Scientist","2023-04-01","powershell","0.15"
"Senior Data Scientist","2023-04-01","pytorch","11.73"
"Senior Data Scientist","2023-04-01","sql","50.24"
"Senior Data Scientist","2023-04-01","keras","4.70"
"Senior Data Scientist","2023-04-01","tableau","16.43"
"Senior Data Scientist","2023-04-01","kafka","2.30"
"Senior Data Scientist","2023-04-01","tensorflow","13.81"
"Senior Data Scientist","2023-04-01","kubernetes","4.01"
"Senior Data Scientist","2023-04-01","bash","0.47"
"Senior Data Scientist","2023-04-01","spss","1.35"
"Senior Data Scientist","2023-04-01","powerpoint","3.21"
"Senior Data Scientist","2023-04-01","linux","2.81"
"Senior Data Scientist","2023-04-01","pyspark","6.56"
"Senior Data Scientist","2023-04-01","sas","7.87"
"Senior Data Scientist","2023-04-01","jira","1.86"
"Senior Data Scientist","2023-04-01","nosql","4.08"
"Senior Data Scientist","2023-04-01","c++","3.79"
"Senior Data Scientist","2023-04-01","looker","2.95"
"Senior Data Scientist","2023-04-01","oracle","3.83"
"Senior Data Scientist","2023-04-01","pandas","10.35"
"Senior Data Scientist","2023-04-01","windows","1.53"
"Senior Data Scientist","2023-04-01","word","2.59"
"Senior Data Scientist","2023-04-01","mysql","2.33"
"Senior Data Scientist","2023-04-01","docker","6.81"
"Senior Data Scientist","2023-04-01","scala","8.56"
"Senior Data Scientist","2023-04-01","vmware","0.04"
"Senior Data Scientist","2023-04-01","gcp","6.74"
"Senior Data Scientist","2023-04-01","aws","19.89"
"Senior Data Scientist","2023-04-01","ansible","0.40"
"Senior Data Scientist","2023-04-01","python","72.46"
"Senior Data Scientist","2023-04-01","jenkins","1.93"
"Senior Data Scientist","2023-04-01","power bi","7.61"
"Senior Data Scientist","2023-04-01","scikit-learn","8.56"
"Senior Data Scientist","2023-04-01","github","3.21"
"Senior Data Scientist","2023-04-01","javascript","2.55"
"Senior Data Scientist","2023-04-01","vba","0.80"
"Senior Data Scientist","2023-04-01","c#","1.82"
"Senior Data Scientist","2023-04-01","git","8.93"
"Senior Data Scientist","2023-04-01","snowflake","4.23"
"Senior Data Scientist","2023-04-01","terraform","0.58"
"Senior Data Scientist","2023-04-01","hadoop","10.71"
"Senior Data Scientist","2023-04-01","dax","0.51"
"Senior Data Scientist","2023-04-01","typescript","0.15"
"Senior Data Scientist","2023-04-01","sql server","2.37"
"Senior Data Scientist","2023-04-01","r","35.88"
"Senior Data Scientist","2023-04-01","redshift","1.97"
"Senior Data Scientist","2023-04-01","numpy","6.78"
"Senior Data Scientist","2023-04-01","go","5.10"
"Senior Data Scientist","2023-04-01","spark","18.43"
"Senior Data Scientist","2023-04-01","outlook","0.62"
"Senior Data Scientist","2023-04-01","excel","7.94"
"Senior Data Scientist","2023-04-01","sas","7.87"
"Senior Data Scientist","2023-04-01","flow","3.02"
"Senior Data Scientist","2023-04-01","alteryx","0.87"
"Senior Data Scientist","2023-04-01","react","0.44"
"Senior Data Scientist","2023-04-01","java","11.18"
"Senior Data Scientist","2023-04-01","sap","1.31"
"Senior Data Scientist","2023-05-01","kafka","2.03"
"Senior Data Scientist","2023-05-01","scala","7.80"
"Senior Data Scientist","2023-05-01","docker","5.89"
"Senior Data Scientist","2023-05-01","sql server","2.37"
"Senior Data Scientist","2023-05-01","keras","4.40"
"Senior Data Scientist","2023-05-01","numpy","6.81"
"Senior Data Scientist","2023-05-01","mysql","2.08"
"Senior Data Scientist","2023-05-01","word","2.49"
"Senior Data Scientist","2023-05-01","databricks","7.10"
"Senior Data Scientist","2023-05-01","aws","20.96"
"Senior Data Scientist","2023-05-01","snowflake","5.65"
"Senior Data Scientist","2023-05-01","javascript","1.99"
"Senior Data Scientist","2023-05-01","typescript","0.08"
"Senior Data Scientist","2023-05-01","git","8.22"
"Senior Data Scientist","2023-05-01","sap","1.49"
"Senior Data Scientist","2023-05-01","tensorflow","13.57"
"Senior Data Scientist","2023-05-01","alteryx","1.33"
"Senior Data Scientist","2023-05-01","redshift","1.83"
"Senior Data Scientist","2023-05-01","bash","0.95"
"Senior Data Scientist","2023-05-01","excel","7.97"
"Senior Data Scientist","2023-05-01","sql","53.38"
"Senior Data Scientist","2023-05-01","nosql","4.98"
"Senior Data Scientist","2023-05-01","c++","2.74"
"Senior Data Scientist","2023-05-01","jira","2.12"
"Senior Data Scientist","2023-05-01","linux","2.82"
"Senior Data Scientist","2023-05-01","azure","14.57"
"Senior Data Scientist","2023-05-01","powerpoint","2.41"
"Senior Data Scientist","2023-05-01","r","38.90"
"Senior Data Scientist","2023-05-01","tableau","16.77"
"Senior Data Scientist","2023-05-01","pytorch","11.29"
"Senior Data Scientist","2023-05-01","kubernetes","3.69"
"Senior Data Scientist","2023-05-01","qlik","1.70"
"Senior Data Scientist","2023-05-01","spark","18.76"
"Senior Data Scientist","2023-05-01","java","7.31"
"Senior Data Scientist","2023-05-01","react","0.29"
"Senior Data Scientist","2023-05-01","airflow","3.86"
"Senior Data Scientist","2023-05-01","flow","3.69"
"Senior Data Scientist","2023-05-01","dax","0.71"
"Senior Data Scientist","2023-05-01","sas","9.71"
"Senior Data Scientist","2023-05-01","outlook","1.04"
"Senior Data Scientist","2023-05-01","hadoop","9.51"
"Senior Data Scientist","2023-05-01","c#","1.41"
"Senior Data Scientist","2023-05-01","vba","0.62"
"Senior Data Scientist","2023-05-01","scikit-learn","9.17"
"Senior Data Scientist","2023-05-01","power bi","8.84"
"Senior Data Scientist","2023-05-01","python","74.72"
"Senior Data Scientist","2023-05-01","github","3.61"
"Senior Data Scientist","2023-05-01","jenkins","1.25"
"Senior Data Scientist","2023-05-01","ansible","0.12"
"Senior Data Scientist","2023-05-01","sas","9.71"
"Senior Data Scientist","2023-05-01","windows","1.00"
"Senior Data Scientist","2023-05-01","oracle","3.99"
"Senior Data Scientist","2023-05-01","looker","2.99"
"Senior Data Scientist","2023-05-01","pyspark","5.60"
"Senior Data Scientist","2023-05-01","pandas","9.22"
"Senior Data Scientist","2023-05-01","spss","1.70"
"Senior Data Scientist","2023-05-01","go","6.27"
"Senior Data Scientist","2023-05-01","terraform","0.71"
"Senior Data Scientist","2023-05-01","gcp","7.89"
"Senior Data Scientist","2023-05-01","powershell","0.17"
"Senior Data Scientist","2023-06-01","scala","7.35"
"Senior Data Scientist","2023-06-01","java","9.01"
"Senior Data Scientist","2023-06-01","react","0.81"
"Senior Data Scientist","2023-06-01","qlik","1.86"
"Senior Data Scientist","2023-06-01","spark","17.61"
"Senior Data Scientist","2023-06-01","keras","5.30"
"Senior Data Scientist","2023-06-01","spss","1.86"
"Senior Data Scientist","2023-06-01","sap","2.23"
"Senior Data Scientist","2023-06-01","tensorflow","13.77"
"Senior Data Scientist","2023-06-01","flow","3.10"
"Senior Data Scientist","2023-06-01","git","8.70"
"Senior Data Scientist","2023-06-01","javascript","1.99"
"Senior Data Scientist","2023-06-01","dax","0.91"
"Senior Data Scientist","2023-06-01","vba","0.71"
"Senior Data Scientist","2023-06-01","typescript","0.13"
"Senior Data Scientist","2023-06-01","airflow","4.08"
"Senior Data Scientist","2023-06-01","hadoop","9.01"
"Senior Data Scientist","2023-06-01","gcp","7.69"
"Senior Data Scientist","2023-06-01","snowflake","4.55"
"Senior Data Scientist","2023-06-01","outlook","0.78"
"Senior Data Scientist","2023-06-01","c#","1.25"
